review_id,review_title,avg_rating,rating,review_text,Type_Of_Traveler,Stayed_Period,Reservation ID,Guest ID,Room Number,Hotel ID
7930,Very good offer for one night stay.,8.5,8,"Problem with sliding bath doors.Noise in the morning when you open the window.,

Very frendly and kind owner.Close to old town.Very good breakfast.You can feel like in traditional Bruges house.",Family with young children,Stayed 1 night,33012,32112,87,940
7931,Very nice place to stay.,9.2,8.8,"Nothing.,

The attention we received and the breakfast.",Couple,Stayed 1 night,33014,32114,29,941
7932,We enjoyed our stay here!! Perfect! Couldn't have asked for a better accomodation,9.6,9.6,"Small toilet with the small sink but only on the ground floor.,

The kitchen with the utensils (we love the utensils, very complete!)The big dining tableThe big window and door to the garden (good ventilation)",Family with young children,Stayed 2 nights,33017,32117,53,942
7933,Exceptional,8.3,10,There are no comments available for this review,Solo traveller,Stayed 1 night,33018,32118,92,943
7934,Excellent,9.4,10,#NAME?,Couple,Stayed 2 nights,33019,32119,13,944
7935,Good,8.8,7.5,There are no comments available for this review,Solo traveller,Stayed 1 night,33021,32121,15,945
7936,Exceptional,8.9,10,There are no comments available for this review,Family with young children,Stayed 1 night,33023,32123,88,946
7937,Very good,8.8,8,There are no comments available for this review,Couple,Stayed 1 night,33025,32125,46,947
7938,Very good,8,8,"There was no Wifi in our room.
The shower was in the room but the toilet was outside of the room which is a little bit weird.,

Great breakfast, kind staff, clean room and bathroom, comfortable bed, enough space.",Solo traveller,Stayed 1 night,33026,32126,18,948
7939,"Nice staff, good position. A little but clean and confortable room.",7.6,9.2,There are no comments available for this review,Solo traveller,Stayed 3 nights,33027,32127,64,949
7940,Exceptional,9.2,9.6,"The only small downside was that the area is a bit noisy. A pub downstairs was not a problem since rooms are on top floor but some rooms are quieter than others.,

Great place. Very nice host and comfortable working space. Good beds and facilities; good coffee to take to needs, decent wifi and nice atmosphere.",Solo traveller,Stayed 1 night,33028,32128,65,950
7941,Exceptional,8.8,10,There are no comments available for this review,Group,Stayed 2 nights,33029,32129,29,951
7942,Very good,8.2,8,There are no comments available for this review,Couple,Stayed 1 night,33030,32130,87,952
7943,Boutique hotel in heart of Bruges,9.5,9,"There was a slight smell of drains in our room ( ground floor) noticeable a bit but not there the whole time.,

Very friendly and helpful staff. V organised and safe - it was the first hotel I stayed in since Coronavirus and felt v safe to be there. Breakfast was v well organised with table service.
Beautiful building in a v central location. Gorgeous bar area.",Junior Suite,Submitted via mobile,33033,32133,54,953
7944,Very good,8.6,8,"Noise isolation is not so good, we could hear some noise from neighbors. Restaurant was already closed at 6pm when we arrived.,

Good location, close to train station and many good restaurants around. Rooms were clean.",Group,Stayed 1 night,33034,32134,100,954
7945,Pleasant,8.4,6.7,"Shower ,

Location",Solo traveller,Stayed 1 night,33036,32136,71,955
7946,Superb,8.5,9,"Host was very nice. Rooms was vey nice. Breakfast was excellant. Easy connectivity to city centre, beaches and station by bus.",Couple,Stayed 2 nights,33037,32137,62,956
7947,it was a nice WE but we did not sleep much,9.2,5,"breakfast could be improved. too much plastic. I had a problem with the matrass. It was hot, the room was very sticky, we had to leave the door to the garden open but because of the pond in the garden there were lots of mosquitos.,

The surrounding was nice and everybody was very friendly. I could not sleep at all the first night because of the matrass, the owner gave me another room next day.",Couple,Stayed 3 nights,33038,32138,5,957
7948,Lovely,9.6,9.6,"Very minor. Just a suggestion for more tea towels and to provide bags for the rubbish - both for under the sink and also the brown bags to put the rubbish out on the street on collection day.,

The house was lovely and the location was great. Book on site was helpful and Lander emailed a couple of times before we arrived to ask if we had any questionsNote we stayed with two young children and the house was fine. In terms of the stairs, we just closed the door when we were downstairs",Family with young children,Stayed 4 nights,33039,32139,5,958
7949,Exceptional,8.3,10,There are no comments available for this review,Family with young children,Stayed 1 night,33041,32141,86,959
7950,Exceptional,9.4,9.6,"Very friendly helpful host!
Nice decorated and very comfortable!
Easy to get around without a car, central but calm.",Couple,Stayed 2 nights,33042,32142,36,960
7951,Good,8.8,7.9,There are no comments available for this review,Group,Stayed 2 nights,33043,32143,42,961
7952,Exceptional,8.9,10,There are no comments available for this review,Group,Stayed 1 night,33044,32144,15,962
7953,Exceptional,8.8,10,There are no comments available for this review,Couple,Stayed 1 night,33045,32145,22,963
7954,Good app,8,8,"No soap in the bathroom and thin walls. Pillow wasn’t that great either,

Nice staff, luggage room safe, room had private bathroom, value for money. Recommended",Solo traveller,Stayed 1 night,33047,32147,38,964
7955,Exceptional,7.6,10,There are no comments available for this review,Solo traveller,Stayed 1 night,33048,32148,20,965
7956,Elegant boutique inner city stay,9.2,10,"Lots of stairs which is a pain with big bags but that is the nature of inner city living. We were travelling for a month so had a fair bit of gear to deal with.,

Very central - easy access to the train to the Brussels Airport as we had an early departure. Great welcome - clearly a keen aesthetic sense as the property has some beautiful art, furniture and finishes. We will come back for longer next time.",Couple,Stayed 1 night,33052,32152,17,966
7957,Good,8.8,7.5,There are no comments available for this review,People with friends,Stayed 3 nights,33055,32155,6,967
7958,Very good,8.2,8,There are no comments available for this review,Solo traveller,Stayed 1 night,33056,32156,52,968
7959,Superb,9.5,9,"a bit more pricy than other options,,

great room, great location, great staff, breakfast is in a cellar that is really nice..",Couple,Stayed 1 night,33057,32157,74,969
7960,"Exelent, clean, goodbeds. Straff always  helpful.",8.6,10,"Nothing,

Exelent lokation, clean, good bedt, good food and helpful staff.",People with friends,Stayed 2 nights,33058,32158,44,970
7961,Sleep tight & don't skip breakfast,8.4,10,"No WIFI,

Heavy Breakfast!",Solo traveller,Stayed 1 night,33060,32160,38,971
7962,"parking available for extra fee, 10 minutes to centre, overall Every thing was good",8.5,10,Lady who was in charged was very welcoming,Family with young children,Stayed 1 night,33061,32161,45,972
7963,Good,9.2,7,"Real fur (rabbit?) as decoration in the hallway. Creepy and quite disturbing for animal lovers. ,

Very nice place and pleasant room. Good breakfast. Very friendly staff. Free parking on premises.",Family with young children,Stayed 1 night,33063,32163,50,973
7964,Exceptional,9.6,10,"Location, The furnishing was excellent. They had thought if everything. Very high spec good quality everything. Loved the wall paper in toilets. Beds comfy, warm, excellent equipped kitchen. Tv great choice with BBC and Netflix. Garden even had heater. Could walk to everywhere.",Family with young children,Stayed 3 nights,33064,32164,54,974
7965,Exceptional,8.3,10,There are no comments available for this review,Couple,Stayed 3 nights,33065,32165,87,975
7966,Superb,9.4,9.2,"Lack of microwave and clothes washing facilities
,

Location, comfortable bed and furniture
Good spacious bathroom",Couple,Stayed 5 nights,33068,32168,83,976
7967,Exceptional,8.8,10,There are no comments available for this review,Bed in 6 Bed Female Dorm,Submitted via mobile,33069,32169,54,977
7968,Exceptional,8.9,10,There are no comments available for this review,Couple,Stayed 2 nights,33070,32170,75,978
7969,Exceptional,8.8,10,There are no comments available for this review,Family with young children,Stayed 1 night,33071,32171,64,979
7970,Good and quiet location with a superb breakfast.,8,9,The location is near North Station and about 15a 20 min to the city center. Supernice breakfast! The hostel is in a beautiful building and a nice and quiet neighborhood.,Group,Stayed 1 night,33072,32172,95,980
7971,Exceptional,7.6,10,There are no comments available for this review,Group,Stayed 2 nights,33075,32175,98,981
7972,Exceptional,9.2,9.6,"Beautiful and clean rooms, warm welcome.",Solo traveller,Stayed 1 night,33077,32177,51,982
7973,Exceptional,8.8,10,There are no comments available for this review,Couple,Stayed 1 night,33078,32178,60,983
7974,Very good,8.2,8.3,There are no comments available for this review,Family with young children,Stayed 2 nights,33081,32181,28,984
7975,"Excellent, going to stay again on our return trip from Holland",9.5,10,"the lift is very slow :) local joke,

Well fitted out great air Conditioning, that worked",Couple,Stayed 2 nights,33083,32183,80,985
7976,Superb,8.6,9,"i had views to the back side of the building, which is not that nice,

the room was nice and comfy. bathroom with bathtub, comfortable bed",Solo traveller,Stayed 1 night,33084,32184,35,986
7977,Passable,8.4,5.4,"the wifi didn't work properly in the dorm, nor in  the hall or the kitchen.The showers on my floor were broken so i had to use the ones on the second floor and in the shower there was not even a hook to hand your clothes/ bathrobeThe 4 bed dorm was too small",Solo traveller,Stayed 2 nights,33085,32185,29,987
7978,Very good,8.5,8,"Lack of elevator,,

Breakfast, Hotel Personel, big room, location",Family with young children,Stayed 2 nights,33086,32186,60,988
7979,Exceptional,9.2,10,"All is great, great host",Couple,Stayed 1 night,33087,32187,49,989
7980,Hidden gem,9.6,9.6,"Slightly out of town, but we enjoyed the walk in so this wasn’t an issue for us. The road the property is on leads you right to the centre. ,

Spacious compared to other properties. Large dining area. We didn’t use the garden due to the weather, but certainly would appreciate it if I was there in better weather. Large bathrooms. Easy to find. Decorated for Christmas which was a nice surprise.",Group,Stayed 2 nights,33089,32189,50,990
